edge_id,head_id,relation_type,tail_id,confidence,evidence_ids,properties_json,graph_scope,active
edge_33e0a7a794fc8f01d5cf,kg_datasetrecord_dr_42cd3336327643f5b267,has_repeat_unit,kg_repeatunit_ru_3a91d67c632cf5efd282,1.0,[],{},strict,true
edge_33e7c65d414140d5548d,kg_datasetrecord_dr_0ceb92e8a7a269f75fed,has_repeat_unit,kg_repeatunit_ru_3f13483d7403b5af8c57,1.0,[],{},strict,true
edge_33e923b2e4d0848a6c26,kg_datasetrecord_dr_60fe78c281807c9604b7,has_repeat_unit,kg_repeatunit_ru_c0aa27ed3a7801994d9b,1.0,[],{},strict,true
edge_33ee0f439b6f102e3ece,kg_repeatunit_ru_1aecbebc624924ebb798,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_33f236992540f579dabf,kg_datasetrecord_dr_39788fa22c5cd4a2edec,has_repeat_unit,kg_repeatunit_ru_318e6aaca862f0e1fd42,1.0,[],{},strict,true
edge_33f65cc0c7ea59d07670,kg_repeatunit_ru_2dd0290be5c72bda3bfd,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_33fa631983528c547845,kg_datasetrecord_dr_5900a58f04ee963d571a,has_repeat_unit,kg_repeatunit_ru_fc6440b2a2f1a8e22515,1.0,[],{},strict,true
edge_34000a9013779fab21db,kg_datasetrecord_dr_de2e2e7c8e4c5ff6c470,has_repeat_unit,kg_repeatunit_ru_eaa20aa38b0def969689,1.0,[],{},strict,true
edge_3402eeaa127a00c41282,kg_repeatunit_ru_5e01e9bd96cf509f1e89,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34056db385daa16fe099,kg_repeatunit_ru_970e4350f914d9b59ff6,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34079abca6d3bee886d1,kg_datasetrecord_dr_e8dec6e2a0195a92ee0e,has_repeat_unit,kg_repeatunit_ru_6e545ca8b11c4c21186b,1.0,[],{},strict,true
edge_3407f32b471dfafac085,kg_datasetrecord_dr_543a9aa8238420ee5309,has_repeat_unit,kg_repeatunit_ru_52f7e5b41648a42b0016,1.0,[],{},strict,true
edge_340a8d154031459cb6cc,kg_datasetrecord_dr_1329df5ca6adf5a1bd53,has_repeat_unit,kg_repeatunit_ru_6a683b1d19aaee65f513,1.0,[],{},strict,true
edge_340df7bd2fc2028db9c8,kg_datasetrecord_dr_b58f56d3f4b21341d9f9,has_repeat_unit,kg_repeatunit_ru_2f3e11b9782300e144e4,1.0,[],{},strict,true
edge_3410b58b7112826b4b31,kg_datasetrecord_dr_7fdebfdbed09d6073af4,has_repeat_unit,kg_repeatunit_ru_a116ecafc95861daa405,1.0,[],{},strict,true
edge_3412f77254ea45d9543e,kg_datasetrecord_dr_a206526c38451202427d,has_repeat_unit,kg_repeatunit_ru_4461fb011d1588b076ea,1.0,[],{},strict,true
edge_3418e087c77b8daeb918,kg_datasetrecord_dr_b8065b282a8d6441501b,has_repeat_unit,kg_repeatunit_ru_5e6273cfd6a240b4bf1d,1.0,[],{},strict,true
edge_341bcba0031f7555cb18,kg_datasetrecord_dr_491ffb6d633b79838ca4,has_repeat_unit,kg_repeatunit_ru_56fc351a21539d4c491f,1.0,[],{},strict,true
edge_341f4a14e643c8f51d42,kg_datasetrecord_dr_bcf88d87f010083d704f,has_repeat_unit,kg_repeatunit_ru_8e56aad842389ed42ae8,1.0,[],{},strict,true
edge_3422ab83fbbc396d0ffb,kg_datasetrecord_dr_c5a054e502efc6aabece,has_repeat_unit,kg_repeatunit_ru_12dd43c34457789ec021,1.0,[],{},strict,true
edge_3429c0947aa323f4a129,kg_datasetrecord_dr_849eec72dc986f2f89d3,has_repeat_unit,kg_repeatunit_ru_0b9d91276257cd6c4eed,1.0,[],{},strict,true
edge_342f785fe7472a42bcab,kg_repeatunit_ru_114b6f9bcc601caa2e90,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_343156320dd19f34173b,kg_repeatunit_ru_157751257c73127e2117,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3434a8cb37a0c52fab2e,kg_datasetrecord_dr_c95b722dbbec49c75da9,has_repeat_unit,kg_repeatunit_ru_6c56ab1a83809b010667,1.0,[],{},strict,true
edge_3438678e97bbadeac9b3,kg_datasetrecord_dr_66b53d8946d602aefa8a,has_repeat_unit,kg_repeatunit_ru_7e9722aa3d127d29da7b,1.0,[],{},strict,true
edge_343cc189a58b15818bce,kg_datasetrecord_dr_9d6e9b48f1bc6bbbf1af,has_repeat_unit,kg_repeatunit_ru_21cb249c3720b01994dc,1.0,[],{},strict,true
edge_343d1de78bec1d3ed63e,kg_datasetrecord_dr_7ff9d7635fb662ba23fc,has_repeat_unit,kg_repeatunit_ru_7544172fb884bb48b685,1.0,[],{},strict,true
edge_34433510bcb602c9a509,kg_datasetrecord_dr_b404061892416f62896a,has_repeat_unit,kg_repeatunit_ru_b3a8d0b648047f2f12aa,1.0,[],{},strict,true
edge_3445feec8561a60162db,kg_datasetrecord_dr_cb1f9a9eea1a89da5e2c,has_repeat_unit,kg_repeatunit_ru_c3fa707145d5d1ca9d05,1.0,[],{},strict,true
edge_344df434a42bd2ed0ceb,kg_datasetrecord_dr_b9cc9d09b65568b36ec8,has_repeat_unit,kg_repeatunit_ru_6744558888c0db8d652f,1.0,[],{},strict,true
edge_345d41197ed001133552,kg_repeatunit_ru_3be2dab03ba4a1d7682d,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_345ed1659afa75981b57,kg_datasetrecord_dr_29680089952fd6484c11,has_repeat_unit,kg_repeatunit_ru_90b9c9082c18ab7dbd13,1.0,[],{},strict,true
edge_346173c932771a6363ed,kg_repeatunit_ru_dcf050abb86c81e2f0df,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3468cd5ecb1de95ea8e1,kg_repeatunit_ru_1e5c51d27bcc18163bcd,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_346b49ff068d3c6743e9,kg_datasetrecord_dr_5a08322e9ca2ae70632b,has_repeat_unit,kg_repeatunit_ru_50fecc2fa5e79a7213b6,1.0,[],{},strict,true
edge_346d3fde3b40850a7d73,kg_datasetrecord_dr_8e7c54fdf479a64424d5,has_repeat_unit,kg_repeatunit_ru_e381542bf7cf42898a68,1.0,[],{},strict,true
edge_3470362d6eaf96fb108c,kg_datasetrecord_dr_fd36f150c9ed5c792c81,has_repeat_unit,kg_repeatunit_ru_b8b974f6c23113b2b486,1.0,[],{},strict,true
edge_3475c62c33aa677e0605,kg_datasetrecord_dr_8abd7a6fe543bf151ed6,has_repeat_unit,kg_repeatunit_ru_5db40af083d1cc46517d,1.0,[],{},strict,true
edge_347bd141cc618a3e4ce8,kg_repeatunit_ru_999c8bbde0bf47d6dd10,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_348584db41e3d0efd8eb,kg_datasetrecord_dr_e77427f688d6dc226e8f,has_repeat_unit,kg_repeatunit_ru_053bbca306d19a46053e,1.0,[],{},strict,true
edge_3485d0ff8a54a0bcec32,kg_datasetrecord_dr_da3caadea4bd3781fe6d,has_repeat_unit,kg_repeatunit_ru_8a0df8f0c0ad6fb9f432,1.0,[],{},strict,true
edge_3486579ab7fef28f0806,kg_datasetrecord_dr_bcac813a2eb3814aaec3,has_repeat_unit,kg_repeatunit_ru_f3e0e03e8721ac0301b7,1.0,[],{},strict,true
edge_34876e59e33a9ebff672,kg_repeatunit_ru_47198c9c0b0d970c9b67,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_348c3d8c60f6be025484,kg_datasetrecord_dr_4683753b6cd3eee262b3,has_repeat_unit,kg_repeatunit_ru_16a528670fc1a8a88230,1.0,[],{},strict,true
edge_3491bb7be66725255deb,kg_datasetrecord_dr_c21e55e04c9988478b5a,has_repeat_unit,kg_repeatunit_ru_18d72adba58709de6fa8,1.0,[],{},strict,true
edge_34924eba384bdef94bca,kg_datasetrecord_dr_aa23372fef7658972c02,has_repeat_unit,kg_repeatunit_ru_5d85df84e4d2e188f973,1.0,[],{},strict,true
edge_3493ff57ff43329749b2,kg_datasetrecord_dr_dc648ceecca5e1ea036f,has_repeat_unit,kg_repeatunit_ru_ed9c3d42a686551b6e3d,1.0,[],{},strict,true
edge_3494cac34771dd88b795,kg_datasetrecord_dr_c635fd240372ada6f4f9,has_repeat_unit,kg_repeatunit_ru_84c451040172ae61bd02,1.0,[],{},strict,true
edge_3498daffa063806fcda9,kg_datasetrecord_dr_8cdb36cf256384a34ca7,has_repeat_unit,kg_repeatunit_ru_7c9cbe8922037c1ebf7d,1.0,[],{},strict,true
edge_349b65dd9754b09e92ab,kg_datasetrecord_dr_a68bdd34eedd9acc1b04,has_repeat_unit,kg_repeatunit_ru_b60baf2b31f2657f32b3,1.0,[],{},strict,true
edge_349e9607bc685c5c955c,kg_datasetrecord_dr_1ddea80b24f5bef6a9b7,has_repeat_unit,kg_repeatunit_ru_d3e98063b2fb4d74060f,1.0,[],{},strict,true
edge_349f89351ab7e37aec9c,kg_datasetrecord_dr_2d606496139b31d0e295,has_repeat_unit,kg_repeatunit_ru_0a99dc26694782b03cdf,1.0,[],{},strict,true
edge_34a0a580b37b108d7ba4,kg_datasetrecord_dr_c0de007bd9bf2977e5b4,has_repeat_unit,kg_repeatunit_ru_5e25b78d23269591ee00,1.0,[],{},strict,true
edge_34b052c6bcabaee9a617,kg_datasetrecord_dr_37a3a21ecdfe4b06e32e,has_repeat_unit,kg_repeatunit_ru_82d31547eefd1de0da9b,1.0,[],{},strict,true
edge_34b260b24fe43132d18a,kg_datasetrecord_dr_436aa9eca4dae07cf626,has_repeat_unit,kg_repeatunit_ru_366d88b3742fa0014ff6,1.0,[],{},strict,true
edge_34b5bce02368393a78df,kg_datasetrecord_dr_a6e2020a8a4ea178a5d4,has_repeat_unit,kg_repeatunit_ru_1e9ed41aaecc7e65de53,1.0,[],{},strict,true
edge_34b9ff210e8ec673fd39,kg_datasetrecord_dr_5823147d246c43ccaac9,has_repeat_unit,kg_repeatunit_ru_be8d694bed58211a944e,1.0,[],{},strict,true
edge_34c3c2b7ffb6b24c9bdc,kg_datasetrecord_dr_04a994694dd6c51850f9,has_repeat_unit,kg_repeatunit_ru_9cba9929262cc2662cc9,1.0,[],{},strict,true
edge_34c65aef24020746fe09,kg_repeatunit_ru_b56633474acb98cca0ad,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34cbb89a734bd96b8d52,kg_repeatunit_ru_cf5085043356e6f138d1,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34cc137d3dc4ca580544,kg_datasetrecord_dr_187b93c6461df62e429a,has_repeat_unit,kg_repeatunit_ru_8f1ddc0d079eab603ced,1.0,[],{},strict,true
edge_34ccfeddbed4ab368c56,kg_datasetrecord_dr_4a2e2e83a1ee4dea2a3d,has_repeat_unit,kg_repeatunit_ru_d2be39a0836f59f26920,1.0,[],{},strict,true
edge_34cf4b44573364204591,kg_datasetrecord_dr_da3f87722dfd937bb88b,has_repeat_unit,kg_repeatunit_ru_ec6285e415a3b1b96ebf,1.0,[],{},strict,true
edge_34d7031f64b44320fc75,kg_repeatunit_ru_b8a34a53f0173dadb3e4,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34e42b6ff1804f9e1a6f,kg_repeatunit_ru_59a3ecc01a7caa039731,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_34e9b4a42c663d55b470,kg_datasetrecord_dr_17dc77290c04bd94a373,has_repeat_unit,kg_repeatunit_ru_4a6b77a41adb7cd47893,1.0,[],{},strict,true
edge_34eab4606263f85387b2,kg_datasetrecord_dr_446eed5f024cfca047e9,has_repeat_unit,kg_repeatunit_ru_76bfc82a991fd85a62c8,1.0,[],{},strict,true
edge_34ec7cd0cc0ac7e58850,kg_datasetrecord_dr_d9141460e8754fbe2da9,has_repeat_unit,kg_repeatunit_ru_1a1c463cdd95e32e4c03,1.0,[],{},strict,true
edge_34ee5bb3806e76f99da8,kg_datasetrecord_dr_2494240d4685a1c77b9d,has_repeat_unit,kg_repeatunit_ru_84e6814fb1a52ca1c192,1.0,[],{},strict,true
edge_34eecf9365ced7fe8b9f,kg_datasetrecord_dr_7364e043fe158f406cc8,has_repeat_unit,kg_repeatunit_ru_2481673c05c4c2db7488,1.0,[],{},strict,true
edge_34f535dba66530456e36,kg_datasetrecord_dr_0201c61ce6baecadb346,has_repeat_unit,kg_repeatunit_ru_04183af2eacbebcbecaa,1.0,[],{},strict,true
edge_34f9a09c52d9a6f22808,kg_datasetrecord_dr_0de3a51b9627353d3880,has_repeat_unit,kg_repeatunit_ru_5c507fda6015c1452264,1.0,[],{},strict,true
edge_34fceeefadedc7815609,kg_datasetrecord_dr_9bd82f9fe8f3ce453d5e,has_repeat_unit,kg_repeatunit_ru_8ae547bb03653e5edc27,1.0,[],{},strict,true
edge_34ffdef62bc24dc336da,kg_datasetrecord_dr_b2b03ebfb9f170de595a,has_repeat_unit,kg_repeatunit_ru_5ea6485a767086ee2496,1.0,[],{},strict,true
edge_3501ec93c07d65404991,kg_datasetrecord_dr_3e42d872c3c802c04b4d,has_repeat_unit,kg_repeatunit_ru_1e995c982dc36dd7b08a,1.0,[],{},strict,true
edge_3505acacc8b65451df11,kg_datasetrecord_dr_5bab3689706fea930aa4,has_repeat_unit,kg_repeatunit_ru_4a46acfc15a14e29ee91,1.0,[],{},strict,true
edge_35078421393923896a2a,kg_datasetrecord_dr_2f60aee8b3452b56686e,has_repeat_unit,kg_repeatunit_ru_3816519ec6ae15095bf2,1.0,[],{},strict,true
edge_350b2ea5cc1e0bd3f8f2,kg_datasetrecord_dr_1e221cebb53ddcefe206,has_repeat_unit,kg_repeatunit_ru_76ded734fe9564ece58a,1.0,[],{},strict,true
edge_350b8d8407122187d1c4,kg_datasetrecord_dr_b6f38709f1a6494817ae,has_repeat_unit,kg_repeatunit_ru_1dd39fb8552374fa47d9,1.0,[],{},strict,true
edge_350c096b7d27754656a9,kg_datasetrecord_dr_bca218626b6425706ae9,has_repeat_unit,kg_repeatunit_ru_dd2745494241d2bb69c5,1.0,[],{},strict,true
edge_350d841e05d6ec3be593,kg_datasetrecord_dr_a1737846632f8c2d1222,has_repeat_unit,kg_repeatunit_ru_89b6f54c9ccf348fae65,1.0,[],{},strict,true
edge_350de0fc08eb77b15ee7,kg_datasetrecord_dr_75c4d7af13d2ae7221f7,has_repeat_unit,kg_repeatunit_ru_782bc5197f2aed27a813,1.0,[],{},strict,true
edge_350fc7df5880a64c4c3e,kg_datasetrecord_dr_147330d3f62776aa054b,has_repeat_unit,kg_repeatunit_ru_2db0dfbd98fcb76445da,1.0,[],{},strict,true
edge_3516803c70d2bc7b9ef9,kg_datasetrecord_dr_07b923c8adbb8821026a,has_repeat_unit,kg_repeatunit_ru_55c8847626fdfc3e4edf,1.0,[],{},strict,true
edge_3516b7f5475aae2edd75,kg_datasetrecord_dr_f1407ab2eb111d4ecc93,has_repeat_unit,kg_repeatunit_ru_9683038467ca4edb803c,1.0,[],{},strict,true
edge_35194fd2efbb8b6a2a81,kg_datasetrecord_dr_4f89d802405245f40e96,has_repeat_unit,kg_repeatunit_ru_8d09d5f6462002e9ccb8,1.0,[],{},strict,true
edge_351b35d9020db43845a8,kg_datasetrecord_dr_40d144be0522ab5ac15b,has_repeat_unit,kg_repeatunit_ru_91328777fc71a9da7dc1,1.0,[],{},strict,true
edge_351f890126dc46e7b36b,kg_repeatunit_ru_180c3774dd3d199818da,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3520865df23c44c03f85,kg_repeatunit_ru_bd0cf326d703d8d6dec9,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3522270a95c4ebc30c18,kg_repeatunit_ru_893c3338907415ee8ec0,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3526aaa5db250f0ac26e,kg_repeatunit_ru_86a84d7d2d13c3ca0ade,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_3527a64e2ab2293564d7,kg_repeatunit_ru_2a6def31c9a9ed05d06b,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_352d922fea64638dc8bc,kg_datasetrecord_dr_02aea5ecbdad2bd40df4,has_repeat_unit,kg_repeatunit_ru_71696c6b316c56b841d5,1.0,[],{},strict,true
edge_35300d8d2b91a03ec3f0,kg_datasetrecord_dr_b07237829615f1606541,has_repeat_unit,kg_repeatunit_ru_2f8202b8b2972f3ff3e1,1.0,[],{},strict,true
edge_3538a8c993cc004899ed,kg_datasetrecord_dr_54777f6467398180faf7,has_repeat_unit,kg_repeatunit_ru_497214f496e6a86bf44c,1.0,[],{},strict,true
edge_353c307387464740bfa4,kg_repeatunit_ru_573c7c4316747b4ed84d,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35413764c51755ef448f,kg_datasetrecord_dr_d3fa2d41a8d334a9ce96,has_repeat_unit,kg_repeatunit_ru_acd83e3b97ceacc04847,1.0,[],{},strict,true
edge_354266c1dfbfe03c26f1,kg_datasetrecord_dr_e16906dacfc2650d1352,has_repeat_unit,kg_repeatunit_ru_6cd11df316edfd61b88a,1.0,[],{},strict,true
edge_35433cf8b384c9af14c3,kg_datasetrecord_dr_532adb27abf339f32679,has_repeat_unit,kg_repeatunit_ru_b8e799235b79b53d64bc,1.0,[],{},strict,true
edge_354898fac1ab25398a36,kg_datasetrecord_dr_c81937a31258319dd273,has_repeat_unit,kg_repeatunit_ru_999e82b193ddec4e61c1,1.0,[],{},strict,true
edge_354c51184d57e29aabde,kg_datasetrecord_dr_b00db47dd67d30481afc,has_repeat_unit,kg_repeatunit_ru_55783701bb6b51329ea7,1.0,[],{},strict,true
edge_3550664190c355248a97,kg_datasetrecord_dr_a68e1b150d7e6198f0a7,has_repeat_unit,kg_repeatunit_ru_ed83f8db3696999edf7b,1.0,[],{},strict,true
edge_35538d93e95bfa2b22a8,kg_datasetrecord_dr_541b990a9de374b0eda2,has_repeat_unit,kg_repeatunit_ru_e3c11bb4920d1fd0000a,1.0,[],{},strict,true
edge_35572b54eb611f7387c1,kg_datasetrecord_dr_44671b66582a8a34b23d,has_repeat_unit,kg_repeatunit_ru_b405fc3fc2b9e29d69d2,1.0,[],{},strict,true
edge_355d19381b4031086e45,kg_datasetrecord_dr_98ff7867efebbcfc0670,has_repeat_unit,kg_repeatunit_ru_5a066ba6b6840e343801,1.0,[],{},strict,true
edge_355d5d6871e74a6abb3c,kg_datasetrecord_dr_b44108b83c203c2e97ea,has_repeat_unit,kg_repeatunit_ru_46291b6216ceafa00241,1.0,[],{},strict,true
edge_356733ee2dce1087fa7c,kg_datasetrecord_dr_3cb9c87de8da491a1bdd,has_repeat_unit,kg_repeatunit_ru_ad1f1e1ce32de37dcbbd,1.0,[],{},strict,true
edge_3567c240b51b20519ab5,kg_datasetrecord_dr_607e76a838ade7eaee75,has_repeat_unit,kg_repeatunit_ru_45852eff50fec73d40b8,1.0,[],{},strict,true
edge_356f2af382bac3d0ae38,kg_datasetrecord_dr_596a767d877d1ec13dff,has_repeat_unit,kg_repeatunit_ru_414e6f033a9586057bcc,1.0,[],{},strict,true
edge_356fb558a843756c4d8d,kg_datasetrecord_dr_eb43d7bac3ac6cebc8bf,has_repeat_unit,kg_repeatunit_ru_de33e09634720b976e53,1.0,[],{},strict,true
edge_357122695c14b749f658,kg_datasetrecord_dr_7bc2982288bfb9cc7310,has_repeat_unit,kg_repeatunit_ru_848820035bad16f8fa40,1.0,[],{},strict,true
edge_357f22ab0feba549b830,kg_datasetrecord_dr_e9ffd7c99279998221b5,has_repeat_unit,kg_repeatunit_ru_8f8e72bdb0cc87c3a4ad,1.0,[],{},strict,true
edge_3581cda53de944e9d7f4,kg_datasetrecord_dr_388820696f11b886a896,has_repeat_unit,kg_repeatunit_ru_3afb8c06c0f2d1b008bf,1.0,[],{},strict,true
edge_3586e2928c7ba131f13d,kg_datasetrecord_dr_9ef95163abfdb866b0e3,has_repeat_unit,kg_repeatunit_ru_c8e3c787ce1e3ab85b5a,1.0,[],{},strict,true
edge_35891ee826afae9bba83,kg_datasetrecord_dr_f3407ef86308f7352bd3,has_repeat_unit,kg_repeatunit_ru_b5f053e338c4bc85a0ad,1.0,[],{},strict,true
edge_35906fd18a9f0df3cec1,kg_repeatunit_ru_fc97fddd64fd19b4c810,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35935ca0deca04caa0cb,kg_datasetrecord_dr_b59a5623d79d9eb6eb49,has_repeat_unit,kg_repeatunit_ru_60905a7040934fea3399,1.0,[],{},strict,true
edge_3596c7cd6342fc65a8db,kg_repeatunit_ru_3487d92cc27900500c33,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_359904fda4fdab24ddef,kg_repeatunit_ru_14f3d07bcbc852999b5f,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_359c901dd22d2be5ef7c,kg_datasetrecord_dr_bf4bee8ff9ec5d7bcbea,has_repeat_unit,kg_repeatunit_ru_2b93bd302206e413b942,1.0,[],{},strict,true
edge_359e50bc1fcf63bdecc6,kg_datasetrecord_dr_0aec1f6be3d18bc1480f,has_repeat_unit,kg_repeatunit_ru_0f5a48b86aa31175683c,1.0,[],{},strict,true
edge_35a0b0372f6555a31735,kg_datasetrecord_dr_d58e64e159112eaae672,has_repeat_unit,kg_repeatunit_ru_be003e681ec9367a201f,1.0,[],{},strict,true
edge_35a2893d5fb20a25d30a,kg_datasetrecord_dr_8e53c713547750690b48,has_repeat_unit,kg_repeatunit_ru_8b6de53e389fa2630c04,1.0,[],{},strict,true
edge_35a37e6a1818fd8cd5a9,kg_datasetrecord_dr_a1c5c3e0a1364699b181,has_repeat_unit,kg_repeatunit_ru_883dc0fd88271cf5278f,1.0,[],{},strict,true
edge_35a46c2a0620c8dda8df,kg_repeatunit_ru_0e2cb31c455892fba677,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35a89eed81f509e89847,kg_datasetrecord_dr_e348eb1f74c2c4772830,has_repeat_unit,kg_repeatunit_ru_5b0461e9c8581c13001e,1.0,[],{},strict,true
edge_35aaf060d3a78b582e3c,kg_repeatunit_ru_094af2e3de0ff94c6813,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35ac50b4179082f2d398,kg_datasetrecord_dr_ebf62f8782e947d002fb,has_repeat_unit,kg_repeatunit_ru_209c7852aac8b98ffcbd,1.0,[],{},strict,true
edge_35af7e86caf5b267fd4f,kg_repeatunit_ru_6435fe871ea9bd08f7bc,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35b3aac5679009306a12,kg_datasetrecord_dr_16ef96dd7a24e2e485c4,has_repeat_unit,kg_repeatunit_ru_e81060b8edf2bc1c9313,1.0,[],{},strict,true
edge_35b5695941b820b06ed4,kg_datasetrecord_dr_00b13d4f8212c0ab5369,has_repeat_unit,kg_repeatunit_ru_d355e27723343d907ccb,1.0,[],{},strict,true
edge_35b8a9730e25813e0506,kg_repeatunit_ru_6d477a8e1d28afa183cf,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35bd543a5ffa665e7e79,kg_datasetrecord_dr_03ea2e1219cb60c0df25,has_repeat_unit,kg_repeatunit_ru_b6f1a8a4b30992ed556d,1.0,[],{},strict,true
edge_35be99b5da86c214da2d,kg_datasetrecord_dr_17afd459ae8b6ce848c9,has_repeat_unit,kg_repeatunit_ru_dc63e5ef543470de3d79,1.0,[],{},strict,true
edge_35c36155e050f7b3e0d3,kg_datasetrecord_dr_6755a678a6d1e18cc9a3,has_repeat_unit,kg_repeatunit_ru_15be72e8a1b554f903c8,1.0,[],{},strict,true
edge_35c5d91ee85347b5d601,kg_datasetrecord_dr_a356d3c24fb86e2e15cc,has_repeat_unit,kg_repeatunit_ru_1967d3a000bf26982562,1.0,[],{},strict,true
edge_35c6a8a9007a4cbee2e7,kg_datasetrecord_dr_1f5a58cc8880b3a6e86b,has_repeat_unit,kg_repeatunit_ru_3181ac72305a23b676f3,1.0,[],{},strict,true
edge_35c745b3099be84b025d,kg_datasetrecord_dr_bd21c41a002a609eac0a,has_repeat_unit,kg_repeatunit_ru_d39c96e0acce1aaa3860,1.0,[],{},strict,true
edge_35c770168e9bc386181c,kg_repeatunit_ru_940fb0424b75328849f2,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_35c93663817fd2e3d0ed,kg_datasetrecord_dr_d8f708b50d3ec76caeba,has_repeat_unit,kg_repeatunit_ru_0ab3772661b117f92783,1.0,[],{},strict,true
edge_35cdb72c912bd0854204,kg_datasetrecord_dr_66b9a5131c46bbb275b3,has_repeat_unit,kg_repeatunit_ru_4df92c904a059493bd08,1.0,[],{},strict,true
edge_35d0e29cc51da58722ef,kg_datasetrecord_dr_54d22dcf04650f11a46f,has_repeat_unit,kg_repeatunit_ru_3ccc17a36a3459bf2a45,1.0,[],{},strict,true
